Input data (X), from "High Tide -3h" to "High Tide +3h", with t=0 at High Tide 
----------------- 
Description 
Each input scenario is a dataset of time series of the following 8 variables, over a 6h time span, centered on high tide. 
- NM: relative mean sea level (m), referenced to the French vertical datum (IGN69). Representative of the regional relative mean sea level (i.e. mean sea level accounting for the vertical ground motions). 
- T: tidal water level (m), referenced to the relative mean sea level. Location (WGS84): (-3.36°E, 47.68°N). 
- S: atmospheric storm surge (m). Location (WGS84): (-3.36°E, 47.68°N). 
- Hs: significant wave height (m). Location (WGS84): (-3.4778°E, 47.5606°N). 
- Tp: wave peak period (s). Location (WGS84): (-3.4778°E, 47.5606°N). 
- Dp: wave peak direction (° in nautical convention). Location (WGS84): (-3.4778°E, 47.5606°N). 
- U: wind speed (m/s). Location (WGS84): (-3.438°E,47.615°N). 
- DU: wind direction (° in nautical convention). Location (WGS84): (-3.438°E,47.615°N). 
----------------- 
----------------- 
Scenario n°55
Type of Scenario: statistical event 
High Tide date: Not Concerned 
Data source: Not Concerned 
----------------- 
t (min)	NM (m/IGN69)	T (m/NM)	S (m)	Hs (m)	Tp (s)	Dp (° nautical)	U (m/s)	DU (° nautical) 
-180	 1.530	 0.26	 0.25	 1.86	 6.81	 263.97	 13.40	 301.04	
-170	 1.530	 0.44	 0.25	 1.86	 6.80	 263.47	 13.35	 300.43	
-160	 1.530	 0.60	 0.25	 1.87	 6.76	 262.82	 13.28	 298.99	
-150	 1.530	 0.77	 0.25	 1.87	 6.74	 261.94	 13.19	 297.50	
-140	 1.530	 0.92	 0.25	 1.86	 6.74	 261.29	 13.11	 296.99	
-130	 1.530	 1.08	 0.25	 1.86	 6.76	 261.83	 13.08	 297.06	
-120	 1.530	 1.21	 0.25	 1.86	 6.71	 262.11	 12.99	 297.27	
-110	 1.530	 1.34	 0.25	 1.86	 6.66	 261.99	 12.92	 297.28	
-100	 1.530	 1.46	 0.25	 1.85	 6.61	 261.94	 12.80	 296.91	
-90	 1.530	 1.57	 0.25	 1.85	 6.55	 261.84	 12.73	 297.64	
-80	 1.530	 1.66	 0.25	 1.85	 6.44	 261.26	 12.69	 297.83	
-70	 1.530	 1.75	 0.25	 1.85	 6.35	 260.00	 12.66	 298.65	
-60	 1.530	 1.82	 0.25	 1.84	 6.29	 258.82	 12.66	 299.40	
-50	 1.530	 1.89	 0.25	 1.84	 6.21	 258.01	 12.66	 300.97	
-40	 1.530	 1.94	 0.24	 1.84	 6.16	 257.36	 12.65	 302.81	
-30	 1.530	 1.99	 0.25	 1.84	 6.12	 256.75	 12.61	 303.66	
-20	 1.530	 2.00	 0.26	 1.83	 6.09	 256.13	 12.52	 304.21	
-10	 1.530	 2.02	 0.25	 1.83	 6.12	 255.41	 12.42	 304.39	
  0	 1.530	 2.03	 0.25	 1.82	 6.15	 254.82	 12.29	 305.52	
 10	 1.530	 2.02	 0.25	 1.81	 6.20	 254.30	 12.21	 306.43	
 20	 1.530	 2.00	 0.25	 1.81	 6.26	 254.21	 12.09	 307.50	
 30	 1.530	 1.97	 0.25	 1.80	 6.36	 254.21	 11.99	 309.20	
 40	 1.530	 1.92	 0.25	 1.80	 6.40	 254.35	 11.94	 310.93	
 50	 1.530	 1.87	 0.25	 1.80	 6.41	 254.53	 11.90	 312.64	
 60	 1.530	 1.80	 0.25	 1.80	 6.46	 254.78	 11.87	 313.82	
 70	 1.530	 1.71	 0.24	 1.79	 6.53	 255.56	 11.87	 315.63	
 80	 1.530	 1.63	 0.24	 1.79	 6.57	 255.96	 11.87	 317.11	
 90	 1.530	 1.52	 0.24	 1.79	 6.56	 256.47	 11.89	 318.65	
100	 1.530	 1.40	 0.24	 1.79	 6.61	 257.37	 11.90	 320.53	
110	 1.530	 1.27	 0.24	 1.79	 6.68	 258.27	 11.89	 323.38	
120	 1.530	 1.14	 0.23	 1.79	 6.77	 259.12	 11.90	 325.40	
130	 1.530	 0.99	 0.22	 1.79	 6.90	 259.85	 11.89	 326.37	
140	 1.530	 0.83	 0.22	 1.78	 7.03	 260.69	 11.93	 328.16	
150	 1.530	 0.67	 0.22	 1.78	 7.22	 261.44	 11.97	 328.77	
160	 1.530	 0.49	 0.22	 1.78	 7.39	 262.13	 11.96	 329.33	
170	 1.530	 0.32	 0.22	 1.78	 7.53	 262.71	 11.91	 329.09	
180	 1.530	 0.14	 0.21	 1.78	 7.62	 263.47	 11.83	 329.59	
