Input data (X), from "High Tide -3h" to "High Tide +3h", with t=0 at High Tide 
----------------- 
Description 
Each input scenario is a dataset of time series of the following 8 variables, over a 6h time span, centered on high tide. 
- NM: relative mean sea level (m), referenced to the French vertical datum (IGN69). Representative of the regional relative mean sea level (i.e. mean sea level accounting for the vertical ground motions). 
- T: tidal water level (m), referenced to the relative mean sea level. Location (WGS84): (-3.36°E, 47.68°N). 
- S: atmospheric storm surge (m). Location (WGS84): (-3.36°E, 47.68°N). 
- Hs: significant wave height (m). Location (WGS84): (-3.4778°E, 47.5606°N). 
- Tp: wave peak period (s). Location (WGS84): (-3.4778°E, 47.5606°N). 
- Dp: wave peak direction (° in nautical convention). Location (WGS84): (-3.4778°E, 47.5606°N). 
- U: wind speed (m/s). Location (WGS84): (-3.438°E,47.615°N). 
- DU: wind direction (° in nautical convention). Location (WGS84): (-3.438°E,47.615°N). 
----------------- 
----------------- 
Scenario n°93
Type of Scenario: statistical event 
High Tide date: Not Concerned 
Data source: Not Concerned 
----------------- 
t (min)	NM (m/IGN69)	T (m/NM)	S (m)	Hs (m)	Tp (s)	Dp (° nautical)	U (m/s)	DU (° nautical) 
-180	 1.370	 -0.05	 0.14	 2.88	 10.06	 258.56	 12.13	 260.20	
-170	 1.370	 0.12	 0.14	 2.88	 10.23	 258.75	 12.17	 261.76	
-160	 1.370	 0.30	 0.14	 2.87	 10.39	 259.28	 12.21	 262.63	
-150	 1.370	 0.46	 0.14	 2.87	 10.52	 259.90	 12.26	 263.58	
-140	 1.370	 0.62	 0.14	 2.87	 10.61	 260.59	 12.30	 264.43	
-130	 1.370	 0.78	 0.14	 2.86	 10.72	 260.55	 12.35	 264.91	
-120	 1.370	 0.93	 0.14	 2.86	 10.84	 261.04	 12.42	 265.92	
-110	 1.370	 1.07	 0.14	 2.85	 10.96	 261.45	 12.48	 267.00	
-100	 1.370	 1.19	 0.14	 2.85	 11.07	 261.96	 12.57	 268.17	
-90	 1.370	 1.32	 0.14	 2.85	 11.21	 261.84	 12.63	 269.34	
-80	 1.370	 1.42	 0.15	 2.85	 11.35	 261.45	 12.67	 269.44	
-70	 1.370	 1.52	 0.14	 2.86	 11.45	 261.10	 12.75	 268.84	
-60	 1.370	 1.61	 0.15	 2.86	 11.51	 260.42	 12.83	 268.59	
-50	 1.370	 1.68	 0.15	 2.86	 11.53	 259.84	 12.91	 268.18	
-40	 1.370	 1.73	 0.15	 2.86	 11.57	 259.16	 12.95	 266.53	
-30	 1.370	 1.78	 0.15	 2.85	 11.55	 258.78	 13.01	 264.79	
-20	 1.370	 1.81	 0.15	 2.85	 11.53	 258.57	 13.11	 263.37	
-10	 1.370	 1.83	 0.15	 2.85	 11.52	 258.26	 13.19	 263.47	
  0	 1.370	 1.84	 0.15	 2.85	 11.53	 257.69	 13.29	 263.76	
 10	 1.370	 1.83	 0.14	 2.85	 11.56	 257.26	 13.43	 264.98	
 20	 1.370	 1.81	 0.14	 2.85	 11.57	 256.70	 13.58	 266.30	
 30	 1.370	 1.78	 0.14	 2.85	 11.58	 255.83	 13.67	 267.69	
 40	 1.370	 1.73	 0.14	 2.85	 11.65	 255.01	 13.79	 270.36	
 50	 1.370	 1.68	 0.14	 2.85	 11.69	 254.26	 13.87	 272.33	
 60	 1.370	 1.61	 0.14	 2.84	 11.70	 254.02	 13.94	 273.53	
 70	 1.370	 1.53	 0.14	 2.84	 11.70	 253.24	 14.04	 273.89	
 80	 1.370	 1.44	 0.13	 2.85	 11.68	 252.53	 14.15	 273.39	
 90	 1.370	 1.35	 0.13	 2.84	 11.67	 251.89	 14.27	 273.17	
100	 1.370	 1.24	 0.13	 2.84	 11.62	 251.01	 14.31	 273.16	
110	 1.370	 1.12	 0.13	 2.83	 11.56	 250.02	 14.41	 273.16	
120	 1.370	 1.00	 0.13	 2.82	 11.47	 248.86	 14.48	 273.78	
130	 1.370	 0.87	 0.13	 2.82	 11.42	 248.73	 14.46	 274.97	
140	 1.370	 0.73	 0.13	 2.81	 11.40	 248.78	 14.47	 276.45	
150	 1.370	 0.60	 0.13	 2.81	 11.37	 249.46	 14.41	 277.52	
160	 1.370	 0.45	 0.14	 2.80	 11.32	 250.33	 14.42	 277.85	
170	 1.370	 0.30	 0.14	 2.79	 11.29	 251.31	 14.42	 278.59	
180	 1.370	 0.14	 0.14	 2.78	 11.30	 252.62	 14.43	 278.73	
