Input data (X), from "High Tide -3h" to "High Tide +3h", with t=0 at High Tide 
----------------- 
Description 
Each input scenario is a dataset of time series of the following 8 variables, over a 6h time span, centered on high tide. 
- NM: relative mean sea level (m), referenced to the French vertical datum (IGN69). Representative of the regional relative mean sea level (i.e. mean sea level accounting for the vertical ground motions). 
- T: tidal water level (m), referenced to the relative mean sea level. Location (WGS84): (-3.36°E, 47.68°N). 
- S: atmospheric storm surge (m). Location (WGS84): (-3.36°E, 47.68°N). 
- Hs: significant wave height (m). Location (WGS84): (-3.4778°E, 47.5606°N). 
- Tp: wave peak period (s). Location (WGS84): (-3.4778°E, 47.5606°N). 
- Dp: wave peak direction (° in nautical convention). Location (WGS84): (-3.4778°E, 47.5606°N). 
- U: wind speed (m/s). Location (WGS84): (-3.438°E,47.615°N). 
- DU: wind direction (° in nautical convention). Location (WGS84): (-3.438°E,47.615°N). 
----------------- 
----------------- 
Scenario n°65
Type of Scenario: statistical event 
High Tide date: Not Concerned 
Data source: Not Concerned 
----------------- 
t (min)	NM (m/IGN69)	T (m/NM)	S (m)	Hs (m)	Tp (s)	Dp (° nautical)	U (m/s)	DU (° nautical) 
-180	 1.310	 -0.05	 0.79	 6.09	 19.00	 240.49	 15.43	 8.61	
-170	 1.310	 0.14	 0.78	 6.10	 18.99	 241.20	 15.41	 9.37	
-160	 1.310	 0.31	 0.78	 6.11	 18.97	 242.40	 15.39	 10.46	
-150	 1.310	 0.49	 0.78	 6.12	 18.90	 243.76	 15.32	 11.18	
-140	 1.310	 0.66	 0.77	 6.13	 18.84	 244.62	 15.30	 11.45	
-130	 1.310	 0.82	 0.77	 6.14	 18.82	 245.57	 15.25	 11.37	
-120	 1.310	 0.97	 0.77	 6.16	 18.77	 245.95	 15.20	 11.82	
-110	 1.310	 1.11	 0.77	 6.17	 18.75	 246.03	 15.16	 12.64	
-100	 1.310	 1.24	 0.78	 6.18	 18.74	 246.44	 15.12	 13.14	
-90	 1.310	 1.36	 0.78	 6.19	 18.77	 246.69	 15.09	 13.61	
-80	 1.310	 1.48	 0.78	 6.20	 18.82	 247.29	 15.02	 14.53	
-70	 1.310	 1.58	 0.78	 6.21	 18.86	 247.92	 14.95	 15.42	
-60	 1.310	 1.66	 0.78	 6.22	 18.92	 248.94	 14.85	 15.76	
-50	 1.310	 1.74	 0.78	 6.22	 18.95	 249.91	 14.79	 16.95	
-40	 1.310	 1.80	 0.78	 6.22	 18.97	 250.84	 14.76	 18.94	
-30	 1.310	 1.84	 0.77	 6.23	 19.00	 251.96	 14.67	 20.30	
-20	 1.310	 1.87	 0.77	 6.24	 19.03	 252.61	 14.59	 21.86	
-10	 1.310	 1.89	 0.77	 6.24	 19.06	 252.88	 14.54	 24.33	
  0	 1.310	 1.90	 0.78	 6.25	 19.10	 252.93	 14.53	 26.10	
 10	 1.310	 1.90	 0.78	 6.25	 19.14	 252.94	 14.45	 27.08	
 20	 1.310	 1.87	 0.78	 6.26	 19.14	 252.85	 14.36	 27.73	
 30	 1.310	 1.84	 0.78	 6.26	 19.18	 252.82	 14.29	 28.29	
 40	 1.310	 1.80	 0.78	 6.27	 19.21	 253.22	 14.25	 28.87	
 50	 1.310	 1.75	 0.78	 6.26	 19.22	 253.62	 14.23	 28.68	
 60	 1.310	 1.69	 0.78	 6.28	 19.25	 253.81	 14.25	 29.18	
 70	 1.310	 1.62	 0.77	 6.28	 19.33	 254.50	 14.29	 29.38	
 80	 1.310	 1.53	 0.77	 6.29	 19.39	 255.17	 14.37	 29.09	
 90	 1.310	 1.44	 0.77	 6.29	 19.41	 255.86	 14.45	 29.52	
100	 1.310	 1.33	 0.77	 6.29	 19.44	 256.37	 14.48	 30.75	
110	 1.310	 1.22	 0.76	 6.30	 19.50	 257.22	 14.50	 31.09	
120	 1.310	 1.11	 0.77	 6.30	 19.52	 257.90	 14.50	 31.22	
130	 1.310	 0.98	 0.76	 6.31	 19.50	 258.31	 14.55	 31.91	
140	 1.310	 0.85	 0.75	 6.31	 19.52	 258.64	 14.67	 31.49	
150	 1.310	 0.71	 0.76	 6.32	 19.53	 258.69	 14.79	 31.28	
160	 1.310	 0.57	 0.76	 6.33	 19.51	 258.94	 14.93	 31.35	
170	 1.310	 0.43	 0.76	 6.33	 19.50	 258.82	 15.05	 32.50	
180	 1.310	 0.28	 0.76	 6.34	 19.50	 258.79	 15.16	 33.52	
