Input data (X), from "High Tide -3h" to "High Tide +3h", with t=0 at High Tide 
----------------- 
Description 
Each input scenario is a dataset of time series of the following 8 variables, over a 6h time span, centered on high tide. 
- NM: relative mean sea level (m), referenced to the French vertical datum (IGN69). Representative of the regional relative mean sea level (i.e. mean sea level accounting for the vertical ground motions). 
- T: tidal water level (m), referenced to the relative mean sea level. Location (WGS84): (-3.36°E, 47.68°N). 
- S: atmospheric storm surge (m). Location (WGS84): (-3.36°E, 47.68°N). 
- Hs: significant wave height (m). Location (WGS84): (-3.4778°E, 47.5606°N). 
- Tp: wave peak period (s). Location (WGS84): (-3.4778°E, 47.5606°N). 
- Dp: wave peak direction (° in nautical convention). Location (WGS84): (-3.4778°E, 47.5606°N). 
- U: wind speed (m/s). Location (WGS84): (-3.438°E,47.615°N). 
- DU: wind direction (° in nautical convention). Location (WGS84): (-3.438°E,47.615°N). 
----------------- 
----------------- 
Scenario n°79
Type of Scenario: statistical event 
High Tide date: Not Concerned 
Data source: Not Concerned 
----------------- 
t (min)	NM (m/IGN69)	T (m/NM)	S (m)	Hs (m)	Tp (s)	Dp (° nautical)	U (m/s)	DU (° nautical) 
-180	 0.740	 0.07	 0.50	 5.28	 11.48	 251.45	 22.06	 287.85	
-170	 0.740	 0.27	 0.50	 5.28	 11.38	 252.02	 22.09	 288.41	
-160	 0.740	 0.47	 0.51	 5.28	 11.30	 252.78	 22.12	 289.26	
-150	 0.740	 0.66	 0.51	 5.27	 11.19	 254.22	 22.21	 290.22	
-140	 0.740	 0.84	 0.51	 5.27	 11.12	 255.75	 22.24	 291.96	
-130	 0.740	 1.02	 0.51	 5.27	 11.07	 256.94	 22.24	 294.40	
-120	 0.740	 1.19	 0.51	 5.26	 11.02	 257.51	 22.27	 296.89	
-110	 0.740	 1.35	 0.51	 5.26	 11.00	 258.12	 22.29	 299.93	
-100	 0.740	 1.49	 0.51	 5.26	 10.98	 258.49	 22.31	 302.39	
-90	 0.740	 1.62	 0.50	 5.25	 11.00	 258.33	 22.33	 304.65	
-80	 0.740	 1.75	 0.50	 5.24	 10.98	 258.09	 22.35	 306.77	
-70	 0.740	 1.85	 0.50	 5.24	 10.96	 257.41	 22.35	 309.29	
-60	 0.740	 1.94	 0.50	 5.23	 10.95	 256.84	 22.33	 311.68	
-50	 0.740	 2.02	 0.50	 5.23	 10.91	 256.34	 22.25	 313.68	
-40	 0.740	 2.09	 0.51	 5.23	 10.88	 255.77	 22.13	 315.44	
-30	 0.740	 2.14	 0.51	 5.22	 10.86	 255.02	 21.98	 317.74	
-20	 0.740	 2.17	 0.51	 5.21	 10.85	 254.04	 21.81	 319.24	
-10	 0.740	 2.20	 0.51	 5.22	 10.84	 253.63	 21.65	 319.32	
  0	 0.740	 2.20	 0.50	 5.21	 10.81	 252.84	 21.46	 319.26	
 10	 0.740	 2.20	 0.50	 5.20	 10.82	 252.17	 21.29	 318.85	
 20	 0.740	 2.18	 0.50	 5.19	 10.84	 251.59	 21.11	 318.41	
 30	 0.740	 2.14	 0.50	 5.19	 10.85	 250.68	 20.90	 317.38	
 40	 0.740	 2.09	 0.50	 5.18	 10.88	 250.04	 20.67	 316.07	
 50	 0.740	 2.03	 0.51	 5.17	 10.88	 248.93	 20.41	 314.82	
 60	 0.740	 1.95	 0.51	 5.17	 10.87	 248.05	 20.20	 313.47	
 70	 0.740	 1.86	 0.50	 5.17	 10.88	 247.19	 19.98	 312.71	
 80	 0.740	 1.75	 0.51	 5.17	 10.88	 246.61	 19.78	 311.79	
 90	 0.740	 1.64	 0.50	 5.16	 10.88	 246.32	 19.59	 311.18	
100	 0.740	 1.51	 0.51	 5.16	 10.85	 245.64	 19.39	 309.83	
110	 0.740	 1.37	 0.50	 5.16	 10.83	 244.88	 19.22	 308.55	
120	 0.740	 1.22	 0.50	 5.16	 10.84	 244.03	 19.07	 307.38	
130	 0.740	 1.07	 0.50	 5.16	 10.85	 242.89	 18.92	 306.59	
140	 0.740	 0.90	 0.50	 5.15	 10.85	 241.67	 18.80	 306.33	
150	 0.740	 0.73	 0.50	 5.15	 10.91	 240.33	 18.68	 306.14	
160	 0.740	 0.54	 0.50	 5.15	 10.98	 239.50	 18.60	 306.28	
170	 0.740	 0.36	 0.50	 5.16	 10.98	 238.84	 18.52	 305.81	
180	 0.740	 0.17	 0.50	 5.15	 10.94	 238.24	 18.43	 306.10	
