Input data (X), from "High Tide -3h" to "High Tide +3h", with t=0 at High Tide 
----------------- 
Description 
Each input scenario is a dataset of time series of the following 8 variables, over a 6h time span, centered on high tide. 
- NM: relative mean sea level (m), referenced to the French vertical datum (IGN69). Representative of the regional relative mean sea level (i.e. mean sea level accounting for the vertical ground motions). 
- T: tidal water level (m), referenced to the relative mean sea level. Location (WGS84): (-3.36°E, 47.68°N). 
- S: atmospheric storm surge (m). Location (WGS84): (-3.36°E, 47.68°N). 
- Hs: significant wave height (m). Location (WGS84): (-3.4778°E, 47.5606°N). 
- Tp: wave peak period (s). Location (WGS84): (-3.4778°E, 47.5606°N). 
- Dp: wave peak direction (° in nautical convention). Location (WGS84): (-3.4778°E, 47.5606°N). 
- U: wind speed (m/s). Location (WGS84): (-3.438°E,47.615°N). 
- DU: wind direction (° in nautical convention). Location (WGS84): (-3.438°E,47.615°N). 
----------------- 
----------------- 
Scenario n°80
Type of Scenario: statistical event 
High Tide date: Not Concerned 
Data source: Not Concerned 
----------------- 
t (min)	NM (m/IGN69)	T (m/NM)	S (m)	Hs (m)	Tp (s)	Dp (° nautical)	U (m/s)	DU (° nautical) 
-180	 1.000	 0.28	 0.68	 8.00	 11.45	 239.52	 20.78	 206.00	
-170	 1.000	 0.44	 0.67	 7.99	 11.40	 238.98	 20.72	 204.23	
-160	 1.000	 0.60	 0.68	 7.98	 11.35	 238.80	 20.69	 202.70	
-150	 1.000	 0.75	 0.68	 7.97	 11.29	 238.56	 20.66	 200.85	
-140	 1.000	 0.89	 0.67	 7.97	 11.22	 238.41	 20.63	 199.44	
-130	 1.000	 1.04	 0.67	 7.96	 11.14	 238.27	 20.60	 198.07	
-120	 1.000	 1.17	 0.67	 7.95	 11.09	 237.98	 20.56	 197.08	
-110	 1.000	 1.28	 0.67	 7.95	 11.03	 237.97	 20.54	 196.70	
-100	 1.000	 1.41	 0.67	 7.94	 10.99	 237.71	 20.48	 197.25	
-90	 1.000	 1.51	 0.67	 7.94	 10.96	 237.86	 20.40	 197.27	
-80	 1.000	 1.61	 0.67	 7.93	 10.92	 238.15	 20.35	 196.12	
-70	 1.000	 1.69	 0.68	 7.93	 10.88	 238.14	 20.28	 194.30	
-60	 1.000	 1.76	 0.68	 7.93	 10.84	 238.55	 20.19	 192.29	
-50	 1.000	 1.83	 0.67	 7.93	 10.78	 238.47	 20.05	 189.90	
-40	 1.000	 1.87	 0.67	 7.92	 10.72	 238.38	 19.95	 186.95	
-30	 1.000	 1.91	 0.67	 7.92	 10.63	 238.17	 19.86	 184.34	
-20	 1.000	 1.95	 0.68	 7.92	 10.57	 238.08	 19.74	 182.76	
-10	 1.000	 1.95	 0.68	 7.91	 10.54	 237.52	 19.64	 181.23	
  0	 1.000	 1.97	 0.67	 7.91	 10.51	 236.50	 19.50	 179.44	
 10	 1.000	 1.95	 0.67	 7.90	 10.50	 235.50	 19.37	 178.24	
 20	 1.000	 1.93	 0.68	 7.90	 10.50	 234.42	 19.27	 177.28	
 30	 1.000	 1.89	 0.68	 7.89	 10.54	 233.39	 19.15	 176.10	
 40	 1.000	 1.85	 0.68	 7.88	 10.57	 232.28	 19.04	 174.69	
 50	 1.000	 1.78	 0.68	 7.88	 10.62	 231.48	 18.93	 172.11	
 60	 1.000	 1.71	 0.68	 7.88	 10.68	 231.23	 18.84	 169.81	
 70	 1.000	 1.62	 0.68	 7.87	 10.72	 231.03	 18.77	 167.26	
 80	 1.000	 1.52	 0.67	 7.87	 10.81	 230.76	 18.64	 164.62	
 90	 1.000	 1.41	 0.67	 7.86	 10.87	 230.23	 18.55	 162.78	
100	 1.000	 1.29	 0.67	 7.85	 10.91	 229.28	 18.46	 161.52	
110	 1.000	 1.16	 0.67	 7.84	 10.96	 228.37	 18.38	 161.40	
120	 1.000	 1.01	 0.67	 7.84	 10.99	 226.96	 18.36	 160.78	
130	 1.000	 0.86	 0.67	 7.83	 11.01	 225.87	 18.37	 160.26	
140	 1.000	 0.69	 0.68	 7.82	 10.99	 225.20	 18.36	 160.36	
150	 1.000	 0.52	 0.68	 7.82	 10.97	 224.74	 18.31	 160.08	
160	 1.000	 0.35	 0.68	 7.81	 10.96	 224.62	 18.28	 158.49	
170	 1.000	 0.18	 0.68	 7.81	 10.95	 224.80	 18.25	 157.02	
180	 1.000	 -0.02	 0.68	 7.79	 10.97	 225.40	 18.16	 155.33	
