Input data (X), from "High Tide -3h" to "High Tide +3h", with t=0 at High Tide 
----------------- 
Description 
Each input scenario is a dataset of time series of the following 8 variables, over a 6h time span, centered on high tide. 
- NM: relative mean sea level (m), referenced to the French vertical datum (IGN69). Representative of the regional relative mean sea level (i.e. mean sea level accounting for the vertical ground motions). 
- T: tidal water level (m), referenced to the relative mean sea level. Location (WGS84): (-3.36°E, 47.68°N). 
- S: atmospheric storm surge (m). Location (WGS84): (-3.36°E, 47.68°N). 
- Hs: significant wave height (m). Location (WGS84): (-3.4778°E, 47.5606°N). 
- Tp: wave peak period (s). Location (WGS84): (-3.4778°E, 47.5606°N). 
- Dp: wave peak direction (° in nautical convention). Location (WGS84): (-3.4778°E, 47.5606°N). 
- U: wind speed (m/s). Location (WGS84): (-3.438°E,47.615°N). 
- DU: wind direction (° in nautical convention). Location (WGS84): (-3.438°E,47.615°N). 
----------------- 
----------------- 
Scenario n°40
Type of Scenario: statistical event 
High Tide date: Not Concerned 
Data source: Not Concerned 
----------------- 
t (min)	NM (m/IGN69)	T (m/NM)	S (m)	Hs (m)	Tp (s)	Dp (° nautical)	U (m/s)	DU (° nautical) 
-180	 0.580	 0.21	 0.89	 5.48	 16.20	 270.84	 16.48	 223.56	
-170	 0.580	 0.39	 0.89	 5.49	 16.28	 270.88	 16.48	 223.82	
-160	 0.580	 0.58	 0.89	 5.51	 16.29	 271.41	 16.51	 224.94	
-150	 0.580	 0.75	 0.88	 5.54	 16.28	 271.29	 16.55	 225.47	
-140	 0.580	 0.92	 0.88	 5.55	 16.30	 271.16	 16.63	 226.47	
-130	 0.580	 1.07	 0.89	 5.57	 16.34	 271.16	 16.66	 227.71	
-120	 0.580	 1.22	 0.88	 5.59	 16.38	 270.67	 16.67	 228.92	
-110	 0.580	 1.36	 0.88	 5.61	 16.38	 270.07	 16.71	 229.51	
-100	 0.580	 1.48	 0.88	 5.62	 16.44	 269.57	 16.73	 229.07	
-90	 0.580	 1.60	 0.88	 5.64	 16.51	 269.17	 16.78	 228.38	
-80	 0.580	 1.70	 0.87	 5.65	 16.59	 268.87	 16.81	 228.24	
-70	 0.580	 1.79	 0.87	 5.66	 16.65	 268.46	 16.85	 228.71	
-60	 0.580	 1.88	 0.88	 5.67	 16.72	 268.02	 16.88	 228.68	
-50	 0.580	 1.94	 0.88	 5.68	 16.73	 267.50	 16.91	 228.71	
-40	 0.580	 1.99	 0.88	 5.69	 16.75	 266.62	 16.92	 229.44	
-30	 0.580	 2.03	 0.88	 5.70	 16.75	 266.30	 16.89	 229.54	
-20	 0.580	 2.06	 0.89	 5.71	 16.75	 265.70	 16.80	 230.52	
-10	 0.580	 2.08	 0.88	 5.71	 16.79	 265.16	 16.70	 230.96	
  0	 0.580	 2.09	 0.89	 5.72	 16.84	 264.97	 16.63	 232.08	
 10	 0.580	 2.09	 0.89	 5.71	 16.92	 264.92	 16.51	 232.96	
 20	 0.580	 2.06	 0.88	 5.72	 16.98	 264.97	 16.38	 233.77	
 30	 0.580	 2.04	 0.88	 5.72	 17.09	 265.05	 16.27	 234.42	
 40	 0.580	 2.01	 0.88	 5.72	 17.21	 264.92	 16.16	 234.26	
 50	 0.580	 1.95	 0.88	 5.72	 17.27	 264.62	 16.08	 234.12	
 60	 0.580	 1.89	 0.87	 5.72	 17.31	 264.16	 15.99	 233.49	
 70	 0.580	 1.82	 0.87	 5.73	 17.38	 263.45	 15.96	 233.00	
 80	 0.580	 1.74	 0.87	 5.73	 17.49	 263.14	 15.98	 232.18	
 90	 0.580	 1.65	 0.88	 5.72	 17.50	 261.94	 15.99	 231.56	
100	 0.580	 1.55	 0.87	 5.72	 17.52	 261.12	 16.02	 230.75	
110	 0.580	 1.44	 0.88	 5.73	 17.60	 260.43	 16.06	 229.68	
120	 0.580	 1.32	 0.88	 5.72	 17.68	 259.96	 16.07	 228.76	
130	 0.580	 1.20	 0.88	 5.72	 17.69	 259.35	 16.10	 227.55	
140	 0.580	 1.06	 0.88	 5.72	 17.71	 258.77	 16.08	 226.06	
150	 0.580	 0.92	 0.88	 5.72	 17.73	 258.52	 16.15	 225.59	
160	 0.580	 0.77	 0.87	 5.72	 17.72	 257.91	 16.27	 226.37	
170	 0.580	 0.61	 0.87	 5.73	 17.69	 257.70	 16.38	 227.58	
180	 0.580	 0.45	 0.87	 5.73	 17.61	 257.29	 16.48	 228.55	
