Input data (X), from "High Tide -3h" to "High Tide +3h", with t=0 at High Tide 
----------------- 
Description 
Each input scenario is a dataset of time series of the following 8 variables, over a 6h time span, centered on high tide. 
- NM: relative mean sea level (m), referenced to the French vertical datum (IGN69). Representative of the regional relative mean sea level (i.e. mean sea level accounting for the vertical ground motions). 
- T: tidal water level (m), referenced to the relative mean sea level. Location (WGS84): (-3.36°E, 47.68°N). 
- S: atmospheric storm surge (m). Location (WGS84): (-3.36°E, 47.68°N). 
- Hs: significant wave height (m). Location (WGS84): (-3.4778°E, 47.5606°N). 
- Tp: wave peak period (s). Location (WGS84): (-3.4778°E, 47.5606°N). 
- Dp: wave peak direction (° in nautical convention). Location (WGS84): (-3.4778°E, 47.5606°N). 
- U: wind speed (m/s). Location (WGS84): (-3.438°E,47.615°N). 
- DU: wind direction (° in nautical convention). Location (WGS84): (-3.438°E,47.615°N). 
----------------- 
----------------- 
Scenario n°29
Type of Scenario: statistical event 
High Tide date: Not Concerned 
Data source: Not Concerned 
----------------- 
t (min)	NM (m/IGN69)	T (m/NM)	S (m)	Hs (m)	Tp (s)	Dp (° nautical)	U (m/s)	DU (° nautical) 
-180	 0.420	 0.29	 0.73	 5.24	 9.98	 246.00	 16.80	 145.12	
-170	 0.420	 0.47	 0.73	 5.23	 9.91	 245.80	 16.87	 145.13	
-160	 0.420	 0.65	 0.73	 5.23	 9.89	 245.96	 16.90	 144.59	
-150	 0.420	 0.82	 0.73	 5.23	 9.88	 246.20	 16.95	 143.53	
-140	 0.420	 0.98	 0.73	 5.23	 9.80	 246.24	 16.98	 142.61	
-130	 0.420	 1.13	 0.72	 5.22	 9.73	 246.02	 16.95	 141.08	
-120	 0.420	 1.28	 0.72	 5.22	 9.66	 245.33	 16.93	 140.12	
-110	 0.420	 1.42	 0.72	 5.21	 9.59	 244.53	 16.94	 138.88	
-100	 0.420	 1.55	 0.72	 5.20	 9.49	 243.89	 16.95	 137.44	
-90	 0.420	 1.66	 0.72	 5.20	 9.42	 243.64	 16.99	 136.10	
-80	 0.420	 1.77	 0.72	 5.19	 9.36	 243.65	 17.03	 135.39	
-70	 0.420	 1.87	 0.72	 5.19	 9.31	 244.09	 17.05	 134.44	
-60	 0.420	 1.94	 0.72	 5.19	 9.29	 244.96	 17.08	 133.50	
-50	 0.420	 2.02	 0.72	 5.18	 9.25	 246.07	 17.12	 131.97	
-40	 0.420	 2.07	 0.71	 5.17	 9.18	 247.12	 17.14	 131.37	
-30	 0.420	 2.12	 0.71	 5.17	 9.07	 248.01	 17.11	 131.13	
-20	 0.420	 2.16	 0.71	 5.17	 8.99	 249.05	 17.10	 130.86	
-10	 0.420	 2.17	 0.70	 5.16	 8.95	 250.11	 17.10	 130.48	
  0	 0.420	 2.18	 0.70	 5.16	 8.91	 251.07	 17.05	 131.03	
 10	 0.420	 2.17	 0.70	 5.16	 8.88	 251.61	 16.97	 131.61	
 20	 0.420	 2.15	 0.70	 5.15	 8.85	 251.97	 16.89	 131.51	
 30	 0.420	 2.12	 0.70	 5.15	 8.82	 252.60	 16.81	 131.58	
 40	 0.420	 2.07	 0.70	 5.15	 8.76	 253.54	 16.77	 131.45	
 50	 0.420	 2.02	 0.69	 5.15	 8.69	 255.29	 16.76	 132.13	
 60	 0.420	 1.95	 0.69	 5.14	 8.63	 256.83	 16.74	 132.72	
 70	 0.420	 1.86	 0.69	 5.14	 8.61	 258.57	 16.72	 134.01	
 80	 0.420	 1.76	 0.69	 5.13	 8.59	 260.42	 16.69	 135.72	
 90	 0.420	 1.66	 0.69	 5.14	 8.59	 262.22	 16.68	 136.67	
100	 0.420	 1.54	 0.68	 5.13	 8.63	 264.01	 16.67	 137.29	
110	 0.420	 1.40	 0.68	 5.13	 8.63	 265.49	 16.68	 137.83	
120	 0.420	 1.26	 0.68	 5.14	 8.67	 267.37	 16.69	 137.83	
130	 0.420	 1.11	 0.68	 5.14	 8.71	 269.35	 16.68	 137.57	
140	 0.420	 0.96	 0.68	 5.14	 8.72	 271.57	 16.70	 137.04	
150	 0.420	 0.79	 0.68	 5.15	 8.72	 273.66	 16.70	 137.05	
160	 0.420	 0.61	 0.69	 5.16	 8.71	 275.74	 16.67	 136.52	
170	 0.420	 0.43	 0.69	 5.17	 8.72	 277.35	 16.68	 136.33	
180	 0.420	 0.25	 0.69	 5.17	 8.77	 278.85	 16.72	 135.59	
