Input data (X), from "High Tide -3h" to "High Tide +3h", with t=0 at High Tide 
----------------- 
Description 
Each input scenario is a dataset of time series of the following 8 variables, over a 6h time span, centered on high tide. 
- NM: relative mean sea level (m), referenced to the French vertical datum (IGN69). Representative of the regional relative mean sea level (i.e. mean sea level accounting for the vertical ground motions). 
- T: tidal water level (m), referenced to the relative mean sea level. Location (WGS84): (-3.36°E, 47.68°N). 
- S: atmospheric storm surge (m). Location (WGS84): (-3.36°E, 47.68°N). 
- Hs: significant wave height (m). Location (WGS84): (-3.4778°E, 47.5606°N). 
- Tp: wave peak period (s). Location (WGS84): (-3.4778°E, 47.5606°N). 
- Dp: wave peak direction (° in nautical convention). Location (WGS84): (-3.4778°E, 47.5606°N). 
- U: wind speed (m/s). Location (WGS84): (-3.438°E,47.615°N). 
- DU: wind direction (° in nautical convention). Location (WGS84): (-3.438°E,47.615°N). 
----------------- 
----------------- 
Scenario n°201
Type of Scenario: real past forcing event (outside the damage database of Idier et al. (2020) [https://link.springer.com/article/10.1007/s11069-020-03882-4]) 
High Tide date (UTC): 1944-12-17T16:40:00 
Data source: Hydro-Meteorological database (1900-2016) built by Idier et al.(2020) [https://link.springer.com/article/10.1007/s11069-020-03882-4]. 
----------------- 
t (min)	NM (m/IGN69)	T (m/NM)	S (m)	Hs (m)	Tp (s)	Dp (° nautical)	U (m/s)	DU (° nautical) 
-180	 0.400	 -0.07	 0.23	 4.47	 13.67	 258.66	 8.46	 242.52	
-170	 0.400	 0.10	 0.23	 4.46	 13.70	 258.68	 8.41	 242.41	
-160	 0.400	 0.27	 0.23	 4.45	 13.74	 258.70	 8.36	 242.30	
-150	 0.400	 0.43	 0.23	 4.44	 13.78	 258.72	 8.31	 242.19	
-140	 0.400	 0.59	 0.23	 4.43	 13.82	 258.74	 8.26	 242.08	
-130	 0.400	 0.75	 0.22	 4.43	 13.86	 258.76	 8.21	 241.97	
-120	 0.400	 0.90	 0.22	 4.42	 13.89	 258.78	 8.16	 241.86	
-110	 0.400	 1.03	 0.22	 4.41	 13.93	 258.80	 8.11	 241.75	
-100	 0.400	 1.16	 0.22	 4.40	 13.97	 258.81	 8.06	 241.64	
-90	 0.400	 1.28	 0.21	 4.39	 14.01	 258.83	 8.01	 241.53	
-80	 0.400	 1.39	 0.21	 4.38	 14.04	 258.85	 7.96	 241.42	
-70	 0.400	 1.48	 0.21	 4.37	 14.08	 258.87	 7.91	 241.31	
-60	 0.400	 1.57	 0.21	 4.37	 14.12	 258.89	 7.86	 241.20	
-50	 0.400	 1.64	 0.20	 4.36	 14.16	 258.91	 7.81	 241.09	
-40	 0.400	 1.70	 0.20	 4.35	 14.20	 258.93	 7.76	 240.98	
-30	 0.400	 1.74	 0.20	 4.34	 14.23	 258.95	 7.71	 240.87	
-20	 0.400	 1.78	 0.20	 4.33	 14.27	 258.97	 7.66	 240.76	
-10	 0.400	 1.80	 0.20	 4.32	 14.31	 258.99	 7.61	 240.65	
  0	 0.400	 1.81	 0.19	 4.31	 14.35	 259.01	 7.56	 240.54	
 10	 0.400	 1.80	 0.19	 4.31	 14.39	 259.03	 7.50	 240.43	
 20	 0.400	 1.79	 0.19	 4.30	 14.42	 259.05	 7.45	 240.32	
 30	 0.400	 1.76	 0.19	 4.29	 14.46	 259.06	 7.40	 240.21	
 40	 0.400	 1.72	 0.18	 4.28	 14.50	 259.08	 7.35	 240.10	
 50	 0.400	 1.67	 0.18	 4.27	 14.54	 259.10	 7.30	 239.99	
 60	 0.400	 1.61	 0.18	 4.26	 14.57	 259.12	 7.25	 239.88	
 70	 0.400	 1.54	 0.18	 4.25	 14.61	 259.14	 7.20	 239.77	
 80	 0.400	 1.46	 0.18	 4.25	 14.65	 259.16	 7.15	 239.66	
 90	 0.400	 1.37	 0.17	 4.24	 14.67	 259.16	 7.17	 239.66	
100	 0.400	 1.27	 0.17	 4.24	 14.68	 259.15	 7.19	 239.65	
110	 0.400	 1.16	 0.17	 4.23	 14.70	 259.15	 7.21	 239.64	
120	 0.400	 1.05	 0.17	 4.23	 14.71	 259.14	 7.23	 239.63	
130	 0.400	 0.93	 0.17	 4.22	 14.73	 259.14	 7.25	 239.62	
140	 0.400	 0.80	 0.17	 4.22	 14.74	 259.14	 7.27	 239.62	
150	 0.400	 0.66	 0.17	 4.21	 14.76	 259.13	 7.29	 239.61	
160	 0.400	 0.52	 0.17	 4.21	 14.77	 259.13	 7.31	 239.60	
170	 0.400	 0.38	 0.16	 4.20	 14.79	 259.12	 7.33	 239.59	
180	 0.400	 0.23	 0.16	 4.20	 14.80	 259.12	 7.35	 239.58	
