Input data (X), from "High Tide -3h" to "High Tide +3h", with t=0 at High Tide 
----------------- 
Description 
Each input scenario is a dataset of time series of the following 8 variables, over a 6h time span, centered on high tide. 
- NM: relative mean sea level (m), referenced to the French vertical datum (IGN69). Representative of the regional relative mean sea level (i.e. mean sea level accounting for the vertical ground motions). 
- T: tidal water level (m), referenced to the relative mean sea level. Location (WGS84): (-3.36°E, 47.68°N). 
- S: atmospheric storm surge (m). Location (WGS84): (-3.36°E, 47.68°N). 
- Hs: significant wave height (m). Location (WGS84): (-3.4778°E, 47.5606°N). 
- Tp: wave peak period (s). Location (WGS84): (-3.4778°E, 47.5606°N). 
- Dp: wave peak direction (° in nautical convention). Location (WGS84): (-3.4778°E, 47.5606°N). 
- U: wind speed (m/s). Location (WGS84): (-3.438°E,47.615°N). 
- DU: wind direction (° in nautical convention). Location (WGS84): (-3.438°E,47.615°N). 
----------------- 
----------------- 
Scenario n°26
Type of Scenario: statistical event 
High Tide date: Not Concerned 
Data source: Not Concerned 
----------------- 
t (min)	NM (m/IGN69)	T (m/NM)	S (m)	Hs (m)	Tp (s)	Dp (° nautical)	U (m/s)	DU (° nautical) 
-180	 1.870	 0.12	 0.25	 3.11	 11.67	 268.61	 6.93	 355.17	
-170	 1.870	 0.32	 0.24	 3.11	 11.72	 268.38	 6.78	 355.62	
-160	 1.870	 0.51	 0.24	 3.12	 11.80	 268.38	 6.68	 356.35	
-150	 1.870	 0.70	 0.24	 3.13	 11.84	 268.74	 6.55	 357.08	
-140	 1.870	 0.89	 0.25	 3.12	 11.90	 268.92	 6.47	 357.35	
-130	 1.870	 1.05	 0.24	 3.13	 12.00	 269.42	 6.42	 357.38	
-120	 1.870	 1.22	 0.24	 3.14	 12.15	 270.23	 6.37	 357.09	
-110	 1.870	 1.37	 0.25	 3.13	 12.30	 271.47	 6.33	 357.36	
-100	 1.870	 1.51	 0.25	 3.14	 12.38	 271.98	 6.30	 357.23	
-90	 1.870	 1.64	 0.25	 3.15	 12.48	 271.97	 6.24	 356.55	
-80	 1.870	 1.76	 0.25	 3.15	 12.55	 272.05	 6.21	 356.51	
-70	 1.870	 1.86	 0.25	 3.16	 12.62	 272.34	 6.17	 355.76	
-60	 1.870	 1.94	 0.25	 3.16	 12.66	 272.89	 6.18	 355.31	
-50	 1.870	 2.02	 0.24	 3.16	 12.67	 273.22	 6.19	 354.44	
-40	 1.870	 2.09	 0.24	 3.17	 12.70	 273.49	 6.22	 354.54	
-30	 1.870	 2.14	 0.24	 3.18	 12.77	 274.01	 6.31	 355.24	
-20	 1.870	 2.17	 0.24	 3.19	 12.84	 273.98	 6.38	 355.78	
-10	 1.870	 2.19	 0.24	 3.20	 12.90	 273.58	 6.44	 356.48	
  0	 1.870	 2.20	 0.24	 3.20	 12.96	 272.72	 6.42	 356.96	
 10	 1.870	 2.19	 0.24	 3.20	 13.05	 272.21	 6.40	 358.29	
 20	 1.870	 2.18	 0.24	 3.20	 13.12	 271.92	 6.33	 359.95	
 30	 1.870	 2.15	 0.24	 3.21	 13.20	 271.79	 6.30	 2.17	
 40	 1.870	 2.10	 0.24	 3.22	 13.27	 271.48	 6.29	 4.56	
 50	 1.870	 2.04	 0.24	 3.22	 13.38	 271.31	 6.30	 7.15	
 60	 1.870	 1.97	 0.24	 3.22	 13.50	 271.38	 6.32	 9.60	
 70	 1.870	 1.89	 0.24	 3.23	 13.61	 271.34	 6.37	 12.14	
 80	 1.870	 1.80	 0.24	 3.23	 13.69	 271.15	 6.44	 14.10	
 90	 1.870	 1.69	 0.24	 3.24	 13.78	 270.83	 6.60	 15.15	
100	 1.870	 1.57	 0.23	 3.25	 13.90	 270.68	 6.70	 16.62	
110	 1.870	 1.43	 0.23	 3.25	 13.99	 270.28	 6.76	 17.53	
120	 1.870	 1.30	 0.24	 3.25	 14.06	 269.70	 6.85	 18.80	
130	 1.870	 1.14	 0.24	 3.26	 14.17	 269.35	 6.90	 20.06	
140	 1.870	 0.99	 0.23	 3.26	 14.29	 269.31	 6.90	 21.46	
150	 1.870	 0.81	 0.23	 3.26	 14.39	 268.95	 6.90	 23.46	
160	 1.870	 0.64	 0.24	 3.26	 14.48	 268.61	 6.89	 24.41	
170	 1.870	 0.45	 0.24	 3.26	 14.54	 268.33	 6.93	 25.48	
180	 1.870	 0.27	 0.24	 3.27	 14.62	 268.32	 6.99	 26.08	
