Input data (X), from "High Tide -3h" to "High Tide +3h", with t=0 at High Tide 
----------------- 
Description 
Each input scenario is a dataset of time series of the following 8 variables, over a 6h time span, centered on high tide. 
- NM: relative mean sea level (m), referenced to the French vertical datum (IGN69). Representative of the regional relative mean sea level (i.e. mean sea level accounting for the vertical ground motions). 
- T: tidal water level (m), referenced to the relative mean sea level. Location (WGS84): (-3.36°E, 47.68°N). 
- S: atmospheric storm surge (m). Location (WGS84): (-3.36°E, 47.68°N). 
- Hs: significant wave height (m). Location (WGS84): (-3.4778°E, 47.5606°N). 
- Tp: wave peak period (s). Location (WGS84): (-3.4778°E, 47.5606°N). 
- Dp: wave peak direction (° in nautical convention). Location (WGS84): (-3.4778°E, 47.5606°N). 
- U: wind speed (m/s). Location (WGS84): (-3.438°E,47.615°N). 
- DU: wind direction (° in nautical convention). Location (WGS84): (-3.438°E,47.615°N). 
----------------- 
----------------- 
Scenario n°17
Type of Scenario: statistical event 
High Tide date: Not Concerned 
Data source: Not Concerned 
----------------- 
t (min)	NM (m/IGN69)	T (m/NM)	S (m)	Hs (m)	Tp (s)	Dp (° nautical)	U (m/s)	DU (° nautical) 
-180	 1.490	 0.28	 0.61	 8.56	 13.11	 258.85	 34.44	 351.10	
-170	 1.490	 0.47	 0.60	 8.56	 13.09	 259.21	 34.46	 351.80	
-160	 1.490	 0.66	 0.60	 8.56	 13.03	 259.32	 34.48	 353.14	
-150	 1.490	 0.84	 0.59	 8.55	 12.95	 259.09	 34.49	 353.31	
-140	 1.490	 1.00	 0.59	 8.55	 12.83	 258.73	 34.53	 353.31	
-130	 1.490	 1.16	 0.59	 8.55	 12.72	 258.30	 34.55	 352.70	
-120	 1.490	 1.31	 0.59	 8.54	 12.64	 257.93	 34.57	 352.32	
-110	 1.490	 1.46	 0.59	 8.55	 12.56	 257.66	 34.60	 352.16	
-100	 1.490	 1.58	 0.59	 8.55	 12.53	 257.84	 34.63	 352.69	
-90	 1.490	 1.70	 0.59	 8.54	 12.52	 258.58	 34.65	 354.44	
-80	 1.490	 1.81	 0.59	 8.54	 12.53	 259.08	 34.65	 356.58	
-70	 1.490	 1.90	 0.58	 8.54	 12.57	 259.70	 34.66	 0.00	
-60	 1.490	 1.98	 0.59	 8.53	 12.60	 259.87	 34.64	 3.29	
-50	 1.490	 2.04	 0.58	 8.53	 12.61	 259.74	 34.63	 6.24	
-40	 1.490	 2.10	 0.59	 8.52	 12.62	 259.44	 34.61	 8.80	
-30	 1.490	 2.15	 0.58	 8.51	 12.58	 258.74	 34.56	 11.57	
-20	 1.490	 2.17	 0.58	 8.51	 12.52	 257.96	 34.49	 12.28	
-10	 1.490	 2.19	 0.59	 8.50	 12.46	 257.18	 34.41	 11.58	
  0	 1.490	 2.21	 0.58	 8.50	 12.40	 256.75	 34.33	 11.81	
 10	 1.490	 2.20	 0.58	 8.50	 12.38	 256.20	 34.17	 11.33	
 20	 1.490	 2.19	 0.58	 8.48	 12.37	 255.75	 33.99	 10.47	
 30	 1.490	 2.16	 0.58	 8.48	 12.40	 255.19	 33.85	 9.03	
 40	 1.490	 2.12	 0.57	 8.47	 12.44	 254.83	 33.70	 9.56	
 50	 1.490	 2.08	 0.57	 8.47	 12.47	 254.32	 33.55	 10.46	
 60	 1.490	 2.00	 0.56	 8.46	 12.56	 254.30	 33.41	 10.65	
 70	 1.490	 1.93	 0.56	 8.46	 12.64	 254.49	 33.29	 11.33	
 80	 1.490	 1.84	 0.56	 8.46	 12.71	 254.93	 33.14	 12.40	
 90	 1.490	 1.74	 0.56	 8.45	 12.79	 255.41	 32.97	 13.97	
100	 1.490	 1.63	 0.56	 8.46	 12.82	 255.72	 32.84	 15.01	
110	 1.490	 1.51	 0.56	 8.46	 12.83	 256.21	 32.72	 15.45	
120	 1.490	 1.37	 0.56	 8.46	 12.78	 255.91	 32.62	 16.13	
130	 1.490	 1.23	 0.55	 8.46	 12.71	 255.45	 32.53	 17.24	
140	 1.490	 1.07	 0.55	 8.46	 12.67	 255.46	 32.40	 17.98	
150	 1.490	 0.90	 0.55	 8.47	 12.61	 255.76	 32.29	 18.35	
160	 1.490	 0.73	 0.55	 8.47	 12.57	 255.86	 32.18	 18.76	
170	 1.490	 0.55	 0.54	 8.48	 12.50	 256.07	 32.03	 19.63	
180	 1.490	 0.36	 0.54	 8.47	 12.47	 256.74	 31.93	 20.04	
