Input data (X), from "High Tide -3h" to "High Tide +3h", with t=0 at High Tide 
----------------- 
Description 
Each input scenario is a dataset of time series of the following 8 variables, over a 6h time span, centered on high tide. 
- NM: relative mean sea level (m), referenced to the French vertical datum (IGN69). Representative of the regional relative mean sea level (i.e. mean sea level accounting for the vertical ground motions). 
- T: tidal water level (m), referenced to the relative mean sea level. Location (WGS84): (-3.36°E, 47.68°N). 
- S: atmospheric storm surge (m). Location (WGS84): (-3.36°E, 47.68°N). 
- Hs: significant wave height (m). Location (WGS84): (-3.4778°E, 47.5606°N). 
- Tp: wave peak period (s). Location (WGS84): (-3.4778°E, 47.5606°N). 
- Dp: wave peak direction (° in nautical convention). Location (WGS84): (-3.4778°E, 47.5606°N). 
- U: wind speed (m/s). Location (WGS84): (-3.438°E,47.615°N). 
- DU: wind direction (° in nautical convention). Location (WGS84): (-3.438°E,47.615°N). 
----------------- 
----------------- 
Scenario n°207
Type of Scenario: real past forcing event (outside the damage database of Idier et al. (2020) [https://link.springer.com/article/10.1007/s11069-020-03882-4]) 
High Tide date (UTC): 1900-12-29T21:40:00 
Data source: Hydro-Meteorological database (1900-2016) built by Idier et al.(2020) [https://link.springer.com/article/10.1007/s11069-020-03882-4]. 
----------------- 
t (min)	NM (m/IGN69)	T (m/NM)	S (m)	Hs (m)	Tp (s)	Dp (° nautical)	U (m/s)	DU (° nautical) 
-180	 0.300	 0.13	 0.06	 3.34	 12.01	 265.31	 10.99	 261.89	
-170	 0.300	 0.23	 0.06	 3.34	 11.98	 265.29	 10.93	 261.45	
-160	 0.300	 0.33	 0.06	 3.34	 11.95	 265.27	 10.88	 261.01	
-150	 0.300	 0.43	 0.06	 3.34	 11.93	 265.25	 10.83	 260.57	
-140	 0.300	 0.52	 0.06	 3.34	 11.90	 265.23	 10.78	 260.14	
-130	 0.300	 0.61	 0.06	 3.33	 11.87	 265.21	 10.73	 259.70	
-120	 0.300	 0.69	 0.06	 3.33	 11.84	 265.19	 10.68	 259.26	
-110	 0.300	 0.77	 0.06	 3.33	 11.81	 265.17	 10.63	 258.82	
-100	 0.300	 0.84	 0.06	 3.33	 11.78	 265.15	 10.57	 258.38	
-90	 0.300	 0.90	 0.06	 3.32	 11.75	 265.13	 10.52	 257.95	
-80	 0.300	 0.96	 0.06	 3.32	 11.72	 265.11	 10.47	 257.51	
-70	 0.300	 1.01	 0.06	 3.32	 11.69	 265.09	 10.42	 257.07	
-60	 0.300	 1.06	 0.06	 3.32	 11.66	 265.07	 10.37	 256.63	
-50	 0.300	 1.10	 0.06	 3.31	 11.63	 265.05	 10.32	 256.19	
-40	 0.300	 1.13	 0.06	 3.31	 11.60	 265.03	 10.27	 255.76	
-30	 0.300	 1.16	 0.06	 3.31	 11.57	 265.01	 10.22	 255.32	
-20	 0.300	 1.17	 0.06	 3.31	 11.54	 264.99	 10.16	 254.88	
-10	 0.300	 1.19	 0.06	 3.30	 11.52	 264.97	 10.11	 254.44	
  0	 0.300	 1.19	 0.06	 3.30	 11.49	 264.95	 10.06	 254.00	
 10	 0.300	 1.19	 0.06	 3.30	 11.46	 264.93	 10.01	 253.57	
 20	 0.300	 1.18	 0.06	 3.30	 11.43	 264.92	 9.96	 253.13	
 30	 0.300	 1.16	 0.06	 3.29	 11.40	 264.90	 9.91	 252.69	
 40	 0.300	 1.13	 0.06	 3.29	 11.37	 264.88	 9.86	 252.25	
 50	 0.300	 1.10	 0.06	 3.29	 11.34	 264.86	 9.80	 251.81	
 60	 0.300	 1.06	 0.06	 3.29	 11.31	 264.84	 9.75	 251.38	
 70	 0.300	 1.01	 0.06	 3.28	 11.28	 264.82	 9.70	 250.94	
 80	 0.300	 0.95	 0.06	 3.28	 11.25	 264.80	 9.65	 250.50	
 90	 0.300	 0.89	 0.06	 3.28	 11.22	 264.78	 9.60	 250.06	
100	 0.300	 0.82	 0.06	 3.28	 11.19	 264.76	 9.55	 249.62	
110	 0.300	 0.74	 0.06	 3.27	 11.16	 264.74	 9.50	 249.18	
120	 0.300	 0.65	 0.06	 3.27	 11.13	 264.72	 9.45	 248.75	
130	 0.300	 0.57	 0.06	 3.27	 11.10	 264.70	 9.39	 248.31	
140	 0.300	 0.47	 0.06	 3.27	 11.08	 264.68	 9.34	 247.87	
150	 0.300	 0.37	 0.07	 3.27	 11.07	 264.64	 9.37	 247.67	
160	 0.300	 0.27	 0.07	 3.27	 11.07	 264.60	 9.41	 247.46	
170	 0.300	 0.16	 0.07	 3.27	 11.06	 264.56	 9.44	 247.25	
180	 0.300	 0.05	 0.07	 3.27	 11.06	 264.52	 9.47	 247.05	
