Input data (X), from "High Tide -3h" to "High Tide +3h", with t=0 at High Tide 
----------------- 
Description 
Each input scenario is a dataset of time series of the following 8 variables, over a 6h time span, centered on high tide. 
- NM: relative mean sea level (m), referenced to the French vertical datum (IGN69). Representative of the regional relative mean sea level (i.e. mean sea level accounting for the vertical ground motions). 
- T: tidal water level (m), referenced to the relative mean sea level. Location (WGS84): (-3.36°E, 47.68°N). 
- S: atmospheric storm surge (m). Location (WGS84): (-3.36°E, 47.68°N). 
- Hs: significant wave height (m). Location (WGS84): (-3.4778°E, 47.5606°N). 
- Tp: wave peak period (s). Location (WGS84): (-3.4778°E, 47.5606°N). 
- Dp: wave peak direction (° in nautical convention). Location (WGS84): (-3.4778°E, 47.5606°N). 
- U: wind speed (m/s). Location (WGS84): (-3.438°E,47.615°N). 
- DU: wind direction (° in nautical convention). Location (WGS84): (-3.438°E,47.615°N). 
----------------- 
----------------- 
Scenario n°91
Type of Scenario: statistical event 
High Tide date: Not Concerned 
Data source: Not Concerned 
----------------- 
t (min)	NM (m/IGN69)	T (m/NM)	S (m)	Hs (m)	Tp (s)	Dp (° nautical)	U (m/s)	DU (° nautical) 
-180	 0.910	 0.36	 0.36	 7.49	 16.04	 259.31	 16.00	 263.20	
-170	 0.910	 0.54	 0.36	 7.48	 16.02	 259.75	 16.03	 264.95	
-160	 0.910	 0.71	 0.37	 7.47	 15.99	 260.35	 16.06	 267.19	
-150	 0.910	 0.89	 0.36	 7.47	 15.98	 260.49	 16.08	 269.02	
-140	 0.910	 1.05	 0.36	 7.46	 15.95	 260.09	 16.09	 270.68	
-130	 0.910	 1.20	 0.36	 7.45	 15.91	 259.64	 16.10	 271.03	
-120	 0.910	 1.35	 0.36	 7.45	 15.88	 258.84	 16.09	 271.74	
-110	 0.910	 1.48	 0.36	 7.45	 15.83	 258.46	 16.07	 272.59	
-100	 0.910	 1.62	 0.36	 7.44	 15.77	 257.29	 16.07	 272.87	
-90	 0.910	 1.72	 0.36	 7.43	 15.69	 255.70	 16.08	 273.36	
-80	 0.910	 1.84	 0.36	 7.42	 15.66	 254.17	 16.10	 274.11	
-70	 0.910	 1.93	 0.36	 7.41	 15.60	 252.47	 16.12	 274.82	
-60	 0.910	 2.01	 0.36	 7.41	 15.54	 250.93	 16.17	 276.10	
-50	 0.910	 2.08	 0.36	 7.40	 15.54	 248.75	 16.20	 276.80	
-40	 0.910	 2.14	 0.36	 7.39	 15.58	 246.94	 16.23	 277.97	
-30	 0.910	 2.19	 0.36	 7.38	 15.59	 245.51	 16.21	 278.71	
-20	 0.910	 2.22	 0.36	 7.38	 15.60	 244.44	 16.22	 278.70	
-10	 0.910	 2.24	 0.36	 7.38	 15.59	 244.05	 16.18	 278.98	
  0	 0.910	 2.25	 0.36	 7.37	 15.57	 243.40	 16.13	 278.91	
 10	 0.910	 2.24	 0.36	 7.35	 15.51	 242.75	 16.05	 279.36	
 20	 0.910	 2.23	 0.36	 7.34	 15.42	 242.08	 15.95	 279.85	
 30	 0.910	 2.20	 0.36	 7.33	 15.33	 240.94	 15.88	 280.97	
 40	 0.910	 2.15	 0.36	 7.32	 15.22	 239.85	 15.80	 283.43	
 50	 0.910	 2.10	 0.36	 7.30	 15.11	 238.77	 15.77	 285.47	
 60	 0.910	 2.02	 0.35	 7.29	 15.02	 237.78	 15.76	 287.21	
 70	 0.910	 1.94	 0.36	 7.27	 14.95	 237.20	 15.74	 288.26	
 80	 0.910	 1.84	 0.35	 7.26	 14.87	 236.44	 15.71	 289.12	
 90	 0.910	 1.73	 0.35	 7.24	 14.76	 235.92	 15.67	 289.98	
100	 0.910	 1.60	 0.35	 7.23	 14.66	 235.70	 15.63	 290.38	
110	 0.910	 1.46	 0.35	 7.21	 14.58	 235.10	 15.59	 290.90	
120	 0.910	 1.31	 0.35	 7.19	 14.50	 234.67	 15.52	 291.93	
130	 0.910	 1.16	 0.35	 7.17	 14.45	 233.83	 15.44	 292.84	
140	 0.910	 0.98	 0.35	 7.16	 14.41	 233.24	 15.34	 293.77	
150	 0.910	 0.80	 0.35	 7.14	 14.39	 232.82	 15.28	 294.30	
160	 0.910	 0.61	 0.36	 7.12	 14.39	 232.25	 15.23	 294.23	
170	 0.910	 0.42	 0.36	 7.10	 14.42	 231.54	 15.21	 293.52	
180	 0.910	 0.21	 0.35	 7.09	 14.47	 230.58	 15.20	 292.33	
